popularity,original_title,runtime,vote_average,release_year,budget_adj,revenue_adj,success,tit_len,rating_cat
1.7030299999999898,Bad Santa,91.0,6.2,2003,27263110.829998102,90666306.8726272,2.3256038695652217,9,high
1.6619110000000001,Johnny English,88.0,6.0,2003,47414105.7913011,190347505.09346002,3.0145754499999957,14,mediocre
1.6530310000000001,Brother Bear,85.0,6.8,2003,118535264.47825201,296.33816119563204,-0.9999975,12,very_high
1.650018,Peter Pan,113.0,6.7,2003,118535264.47825201,144583401.886227,0.21975011000000028,9,very_high
1.6480689999999898,Scary Movie 3,84.0,5.6,2003,56896926.94956129,261575581.403618,3.597358687499992,13,mediocre
1.635524,Honey,94.0,6.0,2003,21336347.6060855,74258506.20911421,2.480375722222222,5,mediocre
1.626534,A Man Apart,109.0,5.7,2003,42672695.212171,52571487.432654105,0.23197016666666492,11,mediocre
1.6227040000000001,The School of Rock,108.0,6.6,2003,41487342.5673884,155616590.811999,2.750941399999989,18,high
1.622536,The Last Samurai,154.0,7.1,2003,165949370.269553,541420466.1565219,2.262564150000015,16,very_high
1.6152309999999999,Bad Boys II,147.0,6.3,2003,154095843.821728,324003765.628281,1.102611969230772,11,high
1.5694350000000001,Lara Croft Tomb Raider: The Cradle of Life,117.0,5.5,2003,112608501.25434,185514075.58851498,0.6474251368421011,22,mediocre
1.565393,Wrong Turn,84.0,5.9,2003,14935443.324259803,33961034.8507901,1.273855158730161,10,mediocre
1.518131,Identity,90.0,7.0,2003,35560579.3434758,106989379.714443,2.0086511999999814,8,very_high
1.491266,Master and Commander: The Far Side of the World,138.0,6.6,2003,177802896.717379,251307931.14713198,0.4134074066666675,20,high
1.428302,Mystic River,138.0,7.4,2003,29633816.119563203,185889396.16713798,5.2728807999999825,12,very_high
1.412354,Anger Management,106.0,5.9,2003,88901448.3586895,232027828.99818197,1.6099443066666623,16,mediocre
1.412067,The Core,136.0,5.3,2003,71121158.6869516,87962965.55317791,0.2368044500000003,8,low
1.387163,Hulk,138.0,5.2,2003,162393312.335206,290838693.89311004,0.7909524087591245,4,low
1.318505,Once Upon a Time in Mexico,102.0,6.1,2003,34375226.6986933,116384539.303211,2.38570972413791,26,high
1.2806540000000002,Old School,91.0,6.6,2003,28448463.474780604,103191288.179616,2.627306208333342,10,high
1.209598,How to Lose a Guy in 10 Days,116.0,6.2,2003,59267632.23912641,210247706.698238,2.5474288199999973,28,high
1.204207,Shanghai Knights,115.0,5.9,2003,59267632.23912641,104694478.911865,0.7664697399999959,16,mediocre
1.158663,S.W.A.T.,117.0,5.8,2003,94828211.5826022,138263498.677383,0.4580418249999953,8,mediocre
1.1250440000000002,Tears of the Sun,121.0,6.4,2003,82974685.1347769,101504660.569528,0.22332082857142035,16,high
1.118671,"Legally Blonde 2: Red, White & Blonde",95.0,5.2,2003,53340869.015213706,148068138.337291,1.7758853777777694,16,low
1.096211,Freaky Friday,97.0,6.0,2003,30819168.764345698,130661815.571456,3.239628153846154,13,mediocre
1.0723559999999999,Sinbad: Legend of the Seven Seas,86.0,6.3,2003,71121158.6869516,31160929.6388894,-0.5618613333333331,6,high
1.0472139999999999,Timeline,116.0,5.1,2003,94828211.5826022,23091545.495968103,-0.7564907625000002,8,low
1.024891,Paycheck,119.0,5.7,2003,71121158.6869516,114113676.26691599,0.6044968666666579,8,mediocre
1.01154599999999,Charlie's Angels: Full Throttle,106.0,5.3,2003,142242317.373903,307214705.769395,1.1597982333333332,16,low
1.005582,Something's Gotta Give,128.0,6.2,2003,94828211.5826022,316167615.027806,2.3341092250000015,22,high
1.004692,The Haunted Mansion,99.0,5.1,2003,106681738.03042701,216078248.92121002,1.025447400000005,19,low
1.000194,Duplex,89.0,5.8,2003,47414105.7913011,22903543.825095,-0.5169466250000009,6,mediocre
0.997525,Gothika,98.0,5.8,2003,47414105.7913011,167835650.381659,2.5397830999999838,7,mediocre
0.995361,21 Grams,124.0,7.0,2003,23707052.895650502,71628298.7771428,2.021391950000007,8,very_high
0.981031,Final Destination 2,90.0,5.9,2003,30819168.764345698,107187178.324926,2.477938653846157,19,mediocre
0.9205709999999999,The Texas Chainsaw Massacre,98.0,6.0,2003,11260850.125434,126917669.435492,10.270700526315771,27,mediocre
0.876158,Cheaper by the Dozen,98.0,5.8,2003,47414105.7913011,225468431.214223,3.7553028250000002,20,mediocre
0.8752479999999989,Cold Mountain,154.0,6.5,2003,93642858.9378197,205082020.476255,1.1900444177215115,13,high
0.841686,Thirteen,100.0,6.6,2003,2370705.28956505,5453858.48880813,1.3005215000000028,8,high
0.8206110000000001,Freddy vs. Jason,97.0,5.7,2003,35560579.3434758,136207485.54936498,2.8302943333333124,16,mediocre
0.796421,Cradle 2 the Grave,101.0,5.9,2003,29633816.119563203,66960046.977896,1.2595823199999994,18,mediocre
0.783216,Looney Tunes: Back in Action,90.0,5.5,2003,94828211.5826022,81214251.54226229,-0.14356445,12,mediocre
0.7606569999999989,Basic,98.0,6.0,2003,59267632.23912641,50724275.3583676,-0.14414878000000114,5,mediocre
0.754774,The Rundown,104.0,6.3,2003,100754974.806514,95914577.7987242,-0.04804127058822757,11,high
0.723225,2 Fast 2 Furious,107.0,6.1,2003,90086801.00347209,280158881.112448,2.109877118421046,16,high
0.6808029999999989,Open Range,139.0,6.8,2003,26077758.1852156,80955191.5363924,2.1043769545454545,10,very_high
0.648946,Just Married,95.0,5.3,2003,21336347.6060855,120390264.31941499,4.642496388888864,12,low
0.630566,Daddy Day Care,92.0,5.7,2003,71121158.6869516,194912119.140268,1.740564449999997,14,mediocre
0.62007,Seabiscuit,141.0,6.4,2003,103125680.096079,175830997.398388,0.7050166091954176,10,high
0.6015,Out of Time,105.0,6.0,2003,59267632.23912641,65781812.3757454,0.10991125999999983,11,mediocre
0.598372999999999,Jeepers Creepers 2,104.0,5.4,2003,20150994.9613029,74798912.0359285,2.7119215294117787,18,low
0.595052,The Lizzie McGuire Movie,94.0,5.8,2003,20150994.9613029,65827913.110806204,2.266732647058832,24,mediocre
0.580909,Dreamcatcher,136.0,5.1,2003,80603979.84521191,89749492.31346221,0.11346229411764676,12,low
0.571314,Spy Kids 3-D: Game Over,84.0,4.8,2003,45043400.501736,233528673.91754702,4.184525842105253,12,low
0.563401,Down with Love,101.0,6.0,2003,41487342.5673884,24060533.3517932,-0.420051228571428,14,mediocre
0.556095,The Order,102.0,4.8,2003,41487342.5673884,13703631.9679177,-0.6696912571428569,9,low
0.5488529999999989,Intolerable Cruelty,100.0,5.7,2003,71121158.6869516,142172162.277621,0.999013583333323,19,mediocre
0.5434829999999989,The Hunted,94.0,5.8,2003,65194395.463039,40579371.9243062,-0.3775634909090909,10,mediocre
0.537976,House of Sand and Fog,126.0,6.5,2003,19558318.6389117,20083186.8632581,0.02683606060605652,21,high
0.505814,Cabin Fever,93.0,5.3,2003,1778028.96717379,36216546.3849826,19.36892933333334,11,low
0.500124,Runaway Jury,127.0,6.8,2003,71121158.6869516,95010921.839269,0.3359023333333347,12,very_high
0.490565,Monster,110.0,6.8,2003,9482821.15826022,71569914.232624,6.547323,7,very_high
0.48170799999999997,In the Cut,119.0,4.7,2003,14224231.737390302,27.2631108299981,-0.9999980833333334,10,low
0.476487,Bringing Down The House,105.0,5.3,2003,23707052.895650502,157267138.65828502,5.633770100000013,23,low
0.470814,Gigli,121.0,3.8,2003,64009042.8182565,8613020.0556926,-0.8654405740740742,5,low
0.46951800000000005,Gods and Generals,214.0,5.8,2003,66379748.107821494,15319421.7186001,-0.7692154285714287,17,mediocre
0.462609,Shattered Glass,94.0,6.4,2003,7112115.86869516,2.37070528956505,-0.9999996666666666,15,high
0.46067299999999994,Dumb and Dumberer: When Harry Met Lloyd,85.0,4.2,2003,22521700.250868,46545852.7592875,1.0667113157894725,17,low
0.439958,Uptown Girls,92.0,6.2,2003,23707052.895650502,43971435.1348954,0.8547828500000003,12,high
0.438475,Party Monster,98.0,5.6,2003,5926763.22391264,880596.10910365,-0.8514204000000001,13,mediocre
0.431188,The Life of David Gale,130.0,7.2,2003,59267632.23912641,46176121.1183849,-0.22088804000000112,22,very_high
0.42697700000000005,Elephant,81.0,7.1,2003,3556057.93434758,11867776.7573208,2.337340666666655,8,very_high
0.422393,House of the Dead,90.0,3.4,2003,8297468.51347769,16379417.394433599,0.9740258571428492,17,low
0.421807,Whale Rider,101.0,6.7,2003,9482821.15826022,49073599.4939966,4.174999999999995,11,very_high
0.407552,House of 1000 Corpses,89.0,5.8,2003,8297468.51347769,19948945.6762365,1.4042207142857075,21,mediocre
0.403468,A Guy Thing,101.0,5.3,2003,23707052.895650502,20663260.516330104,-0.12839184999999886,11,low
0.388875,Radio,109.0,7.1,2003,37931284.63304079,61967255.10732889,0.6336714062500033,5,very_high
0.383686,Young Adam,93.0,5.9,2003,7586256.92660817,2963381.61195632,-0.6093749999999996,10,mediocre
0.36744,Hollywood Homicide,116.0,4.8,2003,88901448.3586895,60622086.1068609,-0.31809787999999994,18,low
0.366218,Swimming Pool,102.0,6.2,2003,9245750.62930371,26600881.5704689,1.8770926923076863,13,high
0.360105,A Mighty Wind,91.0,6.5,2003,7112115.86869516,22225653.686423,2.125041000000001,13,high
0.35167800000000005,Latter Days,107.0,6.4,2003,1007549.74806514,971916.8622103409,-0.035365882352933045,11,high
0.35029299999999997,The Station Agent,88.0,7.4,2003,592676.322391263,10288640.4811204,16.359628000000008,17,very_high
0.346215,The Fighting Temptations,122.0,5.3,2003,17780289.6717379,35843377.2214101,1.0159051333333349,24,low
0.33970900000000004,Intermission,105.0,5.5,2003,5926763.22391264,5756425.678152099,-0.02874040000000025,12,mediocre
0.28941500000000003,Calendar Girls,108.0,6.5,2003,11853526.447825199,114436384.9684,8.654205899999994,14,high
0.28486100000000003,Foolproof,97.0,6.4,2003,9786590.29518599,546421.49148656,-0.944166305627881,9,high
0.276911,Mambo Italiano,92.0,5.2,2003,5170387.33057161,3593753.33380431,-0.3049353744631344,14,low
0.27518400000000004,Agent Cody Banks,102.0,4.9,2003,33189874.0539107,69693773.6270415,1.0998505000000027,16,low
0.264295,Biker Boyz,110.0,5.8,2003,28448463.474780604,27868353.075776696,-0.020391624999999473,10,mediocre
0.25338099999999997,Ghosts of the Abyss,92.0,6.7,2003,15409584.3821728,20199441.5092478,0.31083623076923067,19,very_high
0.34975100000000003,Stuck on You,118.0,4.8,2003,65194395.463039,40098486.2098443,-0.3849396727272739,12,low
0.208637,Kid's Story,15.0,6.8,2003,11.853526447825198,5.92676322391264,-0.49999999999999656,11,very_high
0.371487,The Company,112.0,4.9,2003,17780289.6717379,2704482.81404614,-0.8478943333333333,11,low
0.193661,Veronica Guerin,98.0,6.7,2003,20150994.9613029,1860906.45339169,-0.9076518823529411,15,very_high
0.175002,X2,133.0,6.7,2003,130388790.926078,254790104.86577702,0.9540798181818135,2,very_high
0.161748,Wonderland,104.0,6.4,2003,5926763.22391264,2923605.91860799,-0.5067112000000012,10,high
0.143004,Alex & Emma,96.0,5.0,2003,35560579.3434758,18217562.706340197,-0.4877034333333345,11,low
0.135161999999999,From Justin to Kelly,90.0,3.5,2003,14224231.737390302,5834502.48615863,-0.5898194999999995,20,low
0.126182,Les Clefs de bagnole,90.0,4.8,2003,674722.876405176,674722.876405176,0.0,20,low
0.098984,Sylvia,109.0,5.6,2003,8297468.51347769,11853526.447825199,0.4285714285714199,6,mediocre
4.355219,Titanic,194.0,7.3,1997,271692064.214419,2506405735.41947,8.225170939999991,7,very_high
3.4889099999999997,Hercules,93.0,7.0,1997,115469127.29112801,343299361.863264,1.973083541176475,8,very_high
3.153414,Men in Black,98.0,6.7,1997,122261428.89648798,800663660.846796,5.548783766666705,12,very_high
3.077454,Gattaca,106.0,7.3,1997,48904571.5585954,17025280.2673449,-0.6518673055555568,7,very_high
2.972972,The Fifth Element,126.0,7.1,1997,122261428.89648798,358525092.46020496,1.932446444444457,17,very_high
2.6047990000000003,Batman & Robin,125.0,4.4,1997,169807540.134012,323594923.43377995,0.905656976,14,low
2.391809,Tomorrow Never Dies,119.0,5.9,1997,149430635.31793,452382322.35584104,2.027373345454553,19,mediocre
2.2020869999999997,Good Will Hunting,126.0,7.7,1997,13584603.2107209,306921606.651021,21.59334350000006,17,very_high
2.113737,Jackie Brown,154.0,7.1,1997,16301523.8528651,53894416.38846529,2.3060968333333447,12,very_high
2.064658,Alien: Resurrection,109.0,5.9,1997,95092222.47504671,220070572.013679,1.3142857142857087,5,mediocre
2.01227,The Game,129.0,7.3,1997,67923016.0536048,148647683.99496,1.1884729600000001,8,very_high
1.949225,Event Horizon,96.0,6.2,1997,81507619.2643258,36234540.891353704,-0.555445966666667,13,high
1.929641,Anastasia,94.0,7.2,1997,71998397.01682109,189918659.471355,1.6378178867924522,9,very_high
1.623577,Home Alone 3,102.0,5.2,1997,43470730.274307,107430458.718088,1.4713285937499847,12,low
1.616191,Austin Powers: International Man of Mystery,94.0,6.3,1997,22414595.297689497,91946013.4283802,3.1020599393939547,13,high
1.5528600000000001,Starship Troopers,129.0,6.5,1997,142638333.71256998,164664921.497974,0.15442263809523832,17,high
1.4125159999999999,The Full Monty,91.0,6.4,1997,4754611.12375233,350279159.520599,72.67146342857149,14,high
1.368403,Con Air,115.0,6.5,1997,101884524.080407,304311731.323717,1.9868297866666678,7,high
1.330225,Face/Off,138.0,6.7,1997,108676825.68576701,333741296.174915,2.070951825000018,8,very_high
1.308461,Donnie Brasco,127.0,7.2,1997,47546111.237523295,56994198.69519879,0.1987142000000009,13,very_high
1.307058,I Know What You Did Last Summer,100.0,5.5,1997,23093825.4582256,170603779.91584298,6.38741964705882,31,mediocre
1.272247,The Devil's Advocate,144.0,6.9,1997,77432238.3011095,207769251.92986202,1.6832396491227994,20,very_high
1.231579,Anaconda,89.0,4.7,1997,61130714.448244296,185953882.98902,2.0419059333333323,8,low
1.212565,Chasing Amy,113.0,6.7,1997,339615.080268024,16330421.020815,47.085088000000006,11,very_high
1.176223,Dante's Peak,108.0,5.5,1997,157581397.24436298,241979494.04145297,0.5355841379310342,12,mediocre
1.172353,Speed 2: Cruise Control,121.0,4.4,1997,217353651.371535,223477680.157309,0.028175412499999095,7,low
1.123404,L.A. Confidential,138.0,7.5,1997,47546111.237523295,171460704.837137,2.606198285714281,17,very_high
1.1091010000000001,Scream 2,120.0,6.0,1997,32603047.705730297,234148705.217506,6.181804208333325,8,mediocre
1.087383,Liar Liar,86.0,6.2,1997,61130714.448244296,245881318.11404902,3.0222222222222177,9,high
1.0374379999999999,Contact,150.0,6.9,1997,122261428.89648798,232460177.075302,0.9013369888888935,7,very_high
1.031334,Lolita,137.0,6.9,1997,84224539.90647,1440044.0141144,-0.9829023225806452,6,very_high
1.008461,The Rainmaker,135.0,6.5,1997,54338412.842883795,62376108.7583333,0.14791922500000165,13,high
0.9814219999999999,The Jackal,124.0,6.0,1997,81507619.2643258,216443863.325307,1.6555046666666662,10,mediocre
0.96047,Flubber,93.0,5.1,1997,108676825.68576701,241774999.575481,1.2247153250000138,7,low
0.9386110000000001,The Saint,116.0,6.0,1997,92375301.8329025,160384313.858672,0.7362250588235246,9,mediocre
0.936736,Conspiracy Theory,135.0,6.4,1997,101884524.080407,186085744.657005,0.8264377866666643,17,high
0.933349,Air Force One,124.0,6.1,1997,115469127.29112801,428127476.558069,2.7077224588235356,13,high
0.855982,Wag the Dog,97.0,6.6,1997,20376904.8160814,87289923.2809533,3.283767533333341,11,high
0.855087,As Good as It Gets,139.0,7.0,1997,67923016.0536048,426798361.696852,5.283560219999994,18,very_high
0.8353360000000001,Breakdown,95.0,6.5,1997,48904571.5585954,68139206.8629415,0.39330955555555736,9,high
0.824965,Seven Years in Tibet,136.0,6.9,1997,95092222.47504671,178580044.897113,0.8779668857142807,20,very_high
0.797298,My Best Friend's Wedding,105.0,6.3,1997,51621492.2007396,406571694.44152004,6.876015921052645,24,high
0.778274,Boogie Nights,155.0,7.3,1997,20376904.8160814,58551805.2239591,1.8734396000000042,13,very_high
0.776305,Lost Highway,134.0,7.3,1997,20376904.8160814,4992614.73046449,-0.7549865999999994,12,very_high
0.7618699999999989,Mad City,114.0,5.3,1997,67923016.0536048,14320240.719168803,-0.7891695400000012,8,low
0.742726,Bean,85.0,6.3,1997,24452285.7792977,341262444.34557796,12.956259444444438,4,high
0.737243,The Devil's Own,107.0,5.8,1997,122261428.89648798,191281465.506994,0.5645283000000065,15,mediocre
0.712173,Kiss the Girls,115.0,6.1,1997,36678428.6689466,82224713.78939109,1.2417730740740744,14,high
0.708978,Absolute Power,121.0,6.2,1997,67923016.0536048,68015812.47813721,0.001366199999999685,14,high
0.7065359999999989,Vegas Vacation,93.0,6.1,1997,33961508.0268024,49448444.732739896,0.45601440000000054,14,high
0.706041,U Turn,125.0,6.6,1997,25810746.1003698,9077364.99451521,-0.6483106315789471,6,high
0.6853819999999989,Mimic,105.0,5.3,1997,40753809.6321629,34614234.6264743,-0.15065033333333452,5,low
0.6830510000000001,One Eight Seven,119.0,6.4,1997,27169206.421441898,7765067.87207379,-0.7141959999999996,15,high
0.676667,Spawn,96.0,5.0,1997,54338412.842883795,119327211.658306,1.1960010499999945,5,low
0.663483,Cube,90.0,6.7,1997,339615.080268024,681699.8413997571,1.007272,4,very_high
0.660297,Kundun,134.0,7.1,1997,38036888.9900187,7722560.29016712,-0.7969718214285715,6,very_high
0.648088,The Postman,177.0,6.1,1997,108676825.68576701,23944539.498931896,-0.7796720749999986,11,high
0.638429,G.I. Jane,125.0,6.0,1997,67923016.0536048,65435887.1255319,-0.03661687999999969,9,mediocre
0.636839,The Relic,110.0,5.7,1997,81507619.2643258,46128704.6061993,-0.4340565333333336,9,mediocre
0.5305439999999989,Fire Down Below,105.0,5.0,1997,81507619.2643258,21735365.1371535,-0.733333333333334,15,low
0.512273,MouseHunt,98.0,6.1,1997,51621492.2007396,166299165.565747,2.221510236842095,9,high
0.511529,The Sweet Hereafter,112.0,6.4,1997,6792301.60536048,4433450.72694607,-0.34728300000000095,19,high
0.473762,Cop Land,104.0,6.5,1997,20376904.8160814,60943500.95601639,1.9908124666666713,8,high
0.46602,Selena,127.0,6.9,1997,27169206.421441898,81507619.2643258,2.000000000000004,6,very_high
0.46490699999999996,Spice World - The Movie,93.0,5.2,1997,33961508.0268024,135846032.107209,2.9999999999999827,23,low
0.463524,The Ice Storm,112.0,6.3,1997,24452285.7792977,10919386.926857,-0.5534410555555588,13,high
0.436806,Air Bud,98.0,5.3,1997,4075380.96321629,31440883.542592797,6.714832999999994,7,low
0.425112,Cats Don't Dance,75.0,7.1,1997,43470730.274307,4845134.84416762,-0.8885425937499998,16,very_high
1.086558,Mortal Kombat: Annihilation,95.0,3.9,1997,40753809.6321629,69793427.0897364,0.7125620333333315,13,low
0.447075,Metro,117.0,5.3,1997,74715317.65896529,43453835.103293896,-0.41840794545454557,5,low
0.401471,Wishmaster,90.0,5.4,1997,6792301.60536048,21380493.1890195,2.1477537999999927,10,low
0.362661,For Richer or Poorer,115.0,5.8,1997,47546111.237523295,42942594.8629822,-0.09682214285714308,20,mediocre
0.223994,Turbo: A Power Rangers Movie,99.0,4.6,1997,13584603.2107209,24424762.014732502,0.7979739000000091,5,low
0.37438,The Man Who Knew Too Little,97.0,6.5,1997,27169206.421441898,18749136.528658397,-0.3099122499999998,27,high
0.364359,Turbulence,100.0,5.3,1997,74715317.65896529,15576225.585920902,-0.7915256727272728,10,low
0.345909,Steel,97.0,4.3,1997,21735365.1371535,2290946.88080529,-0.8945981875,5,low
0.325869,Private Parts,109.0,6.6,1997,38036888.9900187,56010404.447599,0.4725285357142837,13,high
0.056389999999999996,Playing God,94.0,5.7,1997,16301523.8528651,5433841.28428838,-0.6666666666666659,11,mediocre
0.285559,Picture Perfect,105.0,5.2,1997,25810746.1003698,60223283.330673,1.333263947368424,15,low
0.2817,Anna Karenina,108.0,6.0,1997,47546111.237523295,1075669.63603451,-0.9773762857142858,13,mediocre
0.263311,Most Wanted,99.0,6.0,1997,33961508.0268024,16081749.425201401,-0.5264712800000019,11,mediocre
0.245162,Midnight in the Garden of Good and Evil,155.0,6.4,1997,47546111.237523295,34104492.7678968,-0.28270699999999993,39,high
0.22315100000000002,An American Werewolf in Paris,105.0,5.3,1997,29886127.0635861,36094919.6980142,0.20774831818181705,29,low
0.22136,Amistad,155.0,6.6,1997,48904571.5585954,100526063.759335,1.0555555555555558,7,high
0.214637,Affliction,114.0,5.0,1997,8150761.92643258,8599127.18924371,0.055009000000000016,10,low
0.212272,Rosewood,140.0,6.0,1997,40753809.6321629,17837058.1183286,-0.562321700000002,8,mediocre
0.21055,The Lost World: Jurassic Park,129.0,6.1,1997,99167603.438263,311188651.422477,2.1380071780821863,14,high
0.20686300000000002,Switchback,118.0,5.7,1997,50263031.8796675,8805804.70095194,-0.8248055405405402,10,mediocre
0.158203,La v̩rit̩ si je mens !,100.0,6.4,1997,5433841.28428838,40014807.21749961,6.3639999999999946,24,high
0.06567200000000001,The Castle,85.0,7.0,1997,1068666.77307939,1170706.1616363998,0.09548288683382644,10,very_high
6.112766000000001,Frozen,102.0,7.5,2013,140405002.911063,1192711491.11985,7.494793393333366,6,very_high
5.2427529999999996,Gravity,91.0,7.4,2013,98283502.0377446,670567465.539932,5.822787666666666,7,very_high
5.1119,Thor: The Dark World,112.0,6.8,2013,159125669.965872,449076041.47750896,1.8221470588235276,4,very_high
4.946136,Iron Man 3,130.0,6.9,2013,187206670.54808402,1137692372.63862,5.07719997000002,10,very_high
4.942928,Now You See Me,115.0,7.3,2013,70202501.4555318,110170090.36465901,0.5693185866666557,14,very_high
4.921275,The Hunger Games: Catching Fire,146.0,7.4,2013,121684335.85625501,793216614.966424,5.5186419384615455,16,very_high
4.877927,The Wolf of Wall Street,180.0,7.9,2013,93603335.27404241,366925723.881393,2.9200069399999995,23,very_high
4.705208,Pacific Rim,131.0,6.7,2013,168486003.493276,381529914.68992,1.264460588888894,11,very_high
4.4059230000000005,Oblivion,126.0,6.3,2013,112324002.32885,267863327.89809904,1.3847381000000152,8,high
4.310786,The Hobbit: The Desolation of Smaug,161.0,7.6,2013,234008338.185106,897094365.2664231,2.833600000000003,10,very_high
3.97246,Man of Steel,143.0,6.5,2013,210607504.366595,620445512.562503,1.945980080000005,12,high
3.951582,Her,126.0,7.8,2013,21528767.1130297,44322350.2299834,1.0587500434782677,3,very_high
3.928789,Despicable Me 2,98.0,7.0,2013,71138534.8082722,908665501.929164,11.773182697368426,15,very_high
3.8773419999999996,Star Trek Into Darkness,132.0,7.4,2013,177846337.02068,437469458.167733,1.4598170842105338,23,very_high
3.6255290000000002,12 Years a Slave,134.0,7.9,2013,18720667.054808397,175038236.962459,8.350000000000026,16,very_high
3.518275,Riddick,119.0,6.2,2013,35569267.4041361,92046987.9382742,1.5878235526315818,7,high
3.4723580000000003,The Conjuring,112.0,7.4,2013,12168433.585625501,297658738.152157,23.46154930769228,13,very_high
3.200427,The Great Gatsby,143.0,7.2,2013,98283502.0377446,328585540.343973,2.3432420857142806,16,very_high
2.951594,Elysium,109.0,6.5,2013,107643835.565148,267837238.776492,1.4881800000000192,7,high
2.815499,A Good Day to Die Hard,98.0,5.2,2013,86115068.452119,285166475.403851,2.3114584999999965,22,low
2.811403,The Purge,86.0,5.8,2013,2808100.05822127,83614574.2265088,28.776209000000037,9,mediocre
2.643496,Monsters University,104.0,7.0,2013,187206670.54808402,695996591.902562,2.7177980350000155,19,very_high
2.604638,World War Z,116.0,6.7,2013,187206670.54808402,497843379.155286,1.6593250000000133,11,very_high
2.497001,The Secret Life of Walter Mitty,114.0,7.0,2013,84243001.74663821,176099064.153853,1.090370244444434,31,very_high
2.476989,Ender's Game,114.0,6.6,2013,102963668.80144599,117506997.78534499,0.14124719090909818,12,high
2.443357,We're the Millers,110.0,6.9,2013,34633234.0513957,252723500.42776698,6.2971383513513475,17,very_high
2.196946,2 Guns,109.0,6.6,2013,57098034.51716589,123500625.270279,1.1629575573770392,6,high
2.119986,Rush,123.0,7.7,2013,35569267.4041361,84474786.0695772,1.3749374736842128,4,very_high
2.1092470000000003,G.I. Joe: Retaliation,110.0,5.4,2013,121684335.85625501,348088599.30097,1.860586753846157,8,low
2.070019,Inside Llewyn Davis,105.0,7.1,2013,10296366.8801446,30828557.0671454,1.9941199090909287,19,very_high
2.063266,Olympus Has Fallen,120.0,6.2,2013,65522334.6918297,150725369.686372,1.3003662857142773,18,high
2.032753,Percy Jackson: Sea of Monsters,106.0,5.9,2013,84243001.74663821,163411533.61576498,0.9397638999999909,13,mediocre
2.032167,Prisoners,153.0,7.8,2013,43057534.2260595,114314652.29168999,1.6549279782608617,9,very_high
2.024873,American Hustle,138.0,6.8,2013,37441334.1096169,235105188.62008,5.279295174999992,15,very_high
1.999054,Warm Bodies,97.0,6.4,2013,32761167.3459148,109497801.25765401,2.3423046285714237,11,high
1.92107,Hansel & Gretel: Witch Hunters,88.0,5.7,2013,46801667.63702121,210423550.411948,3.4960694999999973,15,mediocre
1.91745,47 Ronin,118.0,5.8,2013,163805836.729574,141305911.61224198,-0.13735728571428743,8,mediocre
1.875017,The Mortal Instruments: City of Bones,130.0,6.2,2013,56162001.1644254,84772254.660978,0.5094236833333343,22,high
1.874575,Epic,102.0,6.4,2013,93603335.27404241,251256282.187846,1.6842663399999922,4,high
1.821423,Lone Survivor,121.0,7.4,2013,37441334.1096169,139745661.953426,2.73239002499999,13,very_high
1.765514,Dallas Buyers Club,117.0,7.8,2013,4680166.76370212,51667435.7740715,10.03965700000001,18,very_high
1.6898689999999899,R.I.P.D.,96.0,5.3,2013,121684335.85625501,57705052.146418005,-0.525780769230769,8,low
1.6531639999999999,Planes,91.0,5.7,2013,46801667.63702121,205729564.987859,3.3957742399999895,6,mediocre
1.626627,Spring Breakers,94.0,5.0,2013,4680166.76370212,29694987.9158094,5.344856800000002,15,low
1.5590760000000001,The Call,94.0,6.6,2013,12168433.585625501,64186032.88472371,4.274798307692314,8,high
1.5264659999999999,Evil Dead,91.0,6.3,2013,15912566.996587198,91303456.3967583,4.73782070588236,9,high
1.496605,Last Vegas,105.0,6.4,2013,26208933.876731798,125805175.890027,3.800087500000006,10,high
1.4833290000000001,The Family,111.0,6.1,2013,28081000.5822127,34534225.1235096,0.2298075000000019,10,high
1.454579,The Place Beyond the Pines,140.0,6.7,2013,14040500.291106302,33215712.6302724,1.3657072000000088,26,very_high
1.447973,Grown Ups 2,100.0,5.9,2013,74882668.21923392,231185521.810513,2.087303475000001,11,mediocre
1.439458,The Hangover Part III,100.0,6.0,2013,96411435.33226371,338844141.086435,2.514563805825243,21,mediocre
1.432796,The Croods,98.0,6.8,2013,126364502.619957,547746993.928887,3.3346587259259333,10,very_high
1.419386,Homefront,100.0,6.4,2013,20592733.7602893,40304564.6602479,0.9572226363636371,9,high
1.41459,Escape Plan,115.0,6.7,2013,46801667.63702121,115052643.45179099,1.4583022199999913,11,very_high
1.412233,Carrie,100.0,5.8,2013,28081000.5822127,77123801.6433001,1.746476266666669,6,mediocre
1.40572,Captain Phillips,134.0,7.7,2013,51481834.40072329,88923168.51034029,0.7272727272727283,16,very_high
1.388168,The Counselor,117.0,4.9,2013,23400833.818510603,66467104.97988461,1.8403733600000005,13,low
1.375772,White House Down,131.0,6.4,2013,140405002.911063,192230115.375471,0.36911158000000677,16,high
1.3666989999999999,Begin Again,104.0,7.2,2013,7488266.82192339,59405226.623035,6.933107625000005,11,very_high
1.3635629999999999,The Big Wedding,90.0,5.6,2013,32761167.3459148,20423637.46305,-0.37659005714285837,15,mediocre
1.358934,Life of Crime,94.0,5.6,2013,11232400.232885001,1363496.38410315,-0.8786104166666663,13,mediocre
1.3317,Jack the Giant Slayer,114.0,5.5,2013,182526503.78438202,185042189.831308,0.013782579487183757,21,mediocre
